,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,10,0.999000499833375,-1.75,0,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,2,15,0.9980019986673331,-1.1,0,1.0,0.125,1.0,0.3541666666666667,0,0.0,0.8000000000000002,0.3333333333333335,0.3000000000000002,0.05971631205673759,4,
0,3,15,0.997004495503373,-1.0,1.0697806560832643,1.0,0.16666666666666666,1.0,0.16666666666666666,0,0.0,0.7000000000000001,0.3023809523809525,0.30000000000000016,0.056335656213704996,4,
0,4,33,0.9960079893439915,0.7125000000000004,2.527356532359205,1.0,0.15584415584415584,4.0,1.7272727272727273,0,0.5844155844155844,1.5,0.6246753246753247,0.6000000000000001,0.14740943267259055,4,
0,5,27,0.9950124791926823,-0.025000000000000244,2.702122335597515,2.0,0.24074074074074073,3.0,0.8888888888888888,0,0.0,0.9000000000000005,0.39074074074074094,0.4000000000000002,0.06953529000698813,4,
0,6,21,0.9940179640539353,-0.2875,2.6966071563175302,1.0,0.14814814814814814,2.0,0.7777777777777778,0,0.2222222222222222,1.2,0.4574074074074075,0.5,0.10249126484975538,4,
0,7,21,0.9930244429332351,-0.7650000000000002,2.5679227932530853,1.0,0.12962962962962962,2.0,0.6851851851851852,0,0.12962962962962962,1.1,0.4018518518518519,0.40000000000000013,0.08773235499650595,4,
0,8,9,0.9920319148370607,-1.7,2.4749615069522433,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,9,15,0.9910403787728836,-0.9499999999999998,2.3601742439291122,1.0,0.10416666666666667,1.0,0.3541666666666667,0,0.0,0.8000000000000002,0.3333333333333335,0.3000000000000002,0.05971631205673759,4,
0,10,9,0.9900498337491681,-1.575,2.263034854542365,1.0,0.027777777777777776,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,11,9,0.9890602787753687,-1.7750000000000001,2.1741521069196876,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,12,21,0.9880717128619305,-0.4874999999999995,2.053501007986553,2.0,0.2222222222222222,2.0,0.6296296296296297,0,0.2962962962962963,0.9,0.36851851851851863,0.40000000000000013,0.0663487071977638,4,
0,13,9,0.9870841350202876,-1.125,1.9855139233436851,2.0,0.3055555555555556,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,14,15,0.9860975442628619,-1.025,1.909152725819916,1.0,0.2619047619047619,1.0,0.21428571428571427,0,0.0,0.7000000000000002,0.3309523809523811,0.3000000000000002,0.05828687572590011,4,
0,15,21,0.9851119396030626,-0.4500000000000002,1.8219417421794906,1.0,0.2222222222222222,2.0,0.6851851851851852,0,0.0,0.9,0.4018518518518519,0.40000000000000013,0.06961914744933612,4,
0,16,9,0.9841273200552851,-1.5250000000000001,1.7693526577022514,1.0,0.027777777777777776,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,17,15,0.9831436846349096,-1.225,1.7064756629135869,1.0,0.11904761904761904,1.0,0.2619047619047619,0,0.0,0.9,0.35952380952380963,0.40000000000000013,0.07027293844367014,4,
0,18,15,0.9821610323583008,-1.4249999999999998,1.648866381158824,1.0,0.047619047619047616,1.0,0.21428571428571427,0,0.0,0.7000000000000002,0.3309523809523811,0.3000000000000002,0.05828687572590011,4,
0,19,9,0.981179362242806,-1.6,1.6044540585075293,1.0,0.1388888888888889,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.06044444444444444,4,
0,20,21,0.9801986733067553,-0.8750000000000002,1.551766149924281,1.0,0.22916666666666666,2.0,0.4791666666666667,0,0.0,0.7000000000000002,0.3333333333333335,0.30000000000000027,0.05460992907801419,4,
0,21,15,0.9792189645694596,-1.0,1.5058281993684932,1.0,0.14285714285714285,1.0,0.2619047619047619,0,0.0,0.9,0.3595238095238096,0.40000000000000013,0.07027293844367014,4,
0,22,15,0.97824023505121,-0.8875000000000002,1.4637186109643514,1.0,0.14285714285714285,1.0,0.3333333333333333,0,0.16666666666666666,1.1,0.4023809523809525,0.40000000000000013,0.08950638792102207,4,
0,23,39,0.9772624837732771,0.02500000000000091,1.4024521767413327,2.0,0.30303030303030304,5.0,1.5909090909090908,0,0.0,1.0,0.3742424242424244,0.40000000000000013,0.06194172494172493,4,
0,24,26,0.9762857097579093,0.6499999999999999,1.3492635726573718,1.0,0.2676056338028169,3.0,1.408450704225352,0,0.5070422535211268,1.4999999999999998,0.5971830985915493,0.6000000000000001,0.1545633802816901,4,
0,25,15,0.9753099120283326,-1.325,1.3190923214601247,1.0,0.11904761904761904,1.0,0.19047619047619047,0,0.0,0.7000000000000001,0.3166666666666668,0.30000000000000016,0.056056910569105695,4,
0,26,15,0.9743350896087494,-1.1875,1.2922618217335278,1.0,0.09523809523809523,1.0,0.30952380952380953,0,0.16666666666666666,1.1,0.3880952380952382,0.40000000000000013,0.09229384436701508,4,
0,27,15,0.9733612415243368,-1.1,1.2628510765402252,1.0,0.0625,1.0,0.4583333333333333,0,0.0,1.1,0.3958333333333335,0.40000000000000013,0.08466312056737588,4,
