,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,38,50,0,13.960000000000004,0,1.0,0.22950819672131148,12.0,5.26775956284153,0.19444444444444442,0.5737704918032787,3.6999999999999975,1.5644808743169394,1.2,1.0955995916651633,1,5
0,39,50,0,16.275000000000006,0,1.0,0.235,11.0,4.825,0.07051282051282048,0.5,2.8999999999999977,1.1449999999999994,0.8999999999999999,0.6301256281407019,0,6
0,40,50,0,15.090000000000005,0,1.0,0.25,16.0,5.29,0.1858974358974359,0.795,5.599999999999999,1.4239999999999997,0.9,1.665752763819094,1,5
0,41,50,0,15.875000000000007,0,1.0,0.26153846153846155,15.0,5.112820512820512,0.17500000000000004,0.18461538461538463,4.799999999999998,1.3758974358974352,1.1,1.031838752312977,1,6
0,42,50,0,15.047500000000007,0,1.0,0.24043715846994534,14.0,4.972677595628415,0.21052631578947367,1.469945355191257,4.1999999999999975,1.3874316939890703,1.2000000000000002,0.7118741367921685,1,8
0,43,50,0,17.025000000000006,0,1.0,0.26,13.0,4.98,0.11250000000000004,0.055,3.7999999999999976,1.2379999999999998,0.8000000000000006,0.8596542713567824,0,3
0,44,50,0,14.400000000000004,0,1.0,0.24293785310734464,14.0,4.813559322033898,0.23611111111111116,0.24293785310734464,4.1999999999999975,1.3141242937853101,1.1999999999999997,0.7448561890087301,1,5
0,45,50,0,12.710000000000003,0,1.0,0.2830188679245283,12.0,4.6918238993710695,0.2983870967741935,0.06918238993710692,3.0999999999999974,1.1817610062893074,1.0999999999999992,0.3793487779635371,1,8
0,46,50,0,14.155000000000001,0,1.0,0.23497267759562843,15.0,5.2076502732240435,0.25,0.20218579234972678,4.799999999999997,1.5284153005464474,1.0,1.6607265958085609,2,10
0,47,50,0,16.645000000000007,0,1.0,0.275,14.0,4.75,0.11585365853658547,0.495,4.199999999999998,1.0999999999999996,0.9000000000000005,0.5549748743718583,0,4
0,48,50,0,14.735000000000007,0,2.0,0.27485380116959063,13.0,5.286549707602339,0.25,0.47953216374269003,3.599999999999997,1.6005847953216363,1.5999999999999979,0.6779408324733388,1,6
0,49,50,0,16.900000000000006,0,1.0,0.26,15.0,5.235,0.16666666666666674,0.915,5.0,1.391,0.8000000000000005,1.4588130653266316,0,3
0,50,50,0,12.840000000000007,0,1.0,0.2807017543859649,14.0,4.450292397660819,0.28125,0.32748538011695905,4.3,1.098830409356725,0.7000000000000001,1.1565868593051247,1,3
0,51,50,0,14.385000000000005,0,1.0,0.28191489361702127,15.0,4.877659574468085,0.20945945945945943,0.6702127659574468,4.999999999999997,1.2978723404255315,0.899999999999999,1.359032882011604,1,5
0,52,50,0,15.010000000000007,0,1.0,0.24175824175824176,15.0,5.4945054945054945,0.25,1.5714285714285714,5.000000000000002,1.7049450549450547,1.0,1.9833455770748576,1,3
0,53,50,0,13.712500000000006,0,2.0,0.2578616352201258,12.0,5.540880503144654,0.2803030303030303,0.0440251572327044,3.0999999999999974,1.6911949685534582,1.7999999999999994,0.624478942759333,1,3
0,54,50,0,16.475000000000005,0,1.0,0.28,12.0,5.27,0.10000000000000009,1.02,3.499999999999998,1.4119999999999997,0.9000000000000005,1.0945286432160781,0,3
0,55,50,0,14.980000000000004,0,2.0,0.2655367231638418,13.0,5.124293785310734,0.20945945945945943,0.9096045197740112,3.6999999999999975,1.5005649717514116,1.4,0.6214201335387763,1,7
0,56,50,0,16.260000000000005,0,1.0,0.26,13.0,5.58,0.11585365853658547,0.815,4.1999999999999975,1.5979999999999992,1.15,1.4176844221105505,0,6
0,57,50,0,17.270000000000003,0,1.0,0.235,14.0,5.25,0.13372093023255816,1.305,4.399999999999999,1.3999999999999997,0.9499999999999997,1.214070351758793,0,2
0,58,50,0,16.637500000000003,0,1.0,0.25,13.0,5.105,0.10365853658536595,0.7,3.799999999999997,1.3129999999999995,0.9000000000000005,0.9031467336683399,0,5
0,59,50,0,14.250000000000004,0,1.0,0.22404371584699453,12.0,4.863387978142076,0.19444444444444442,0.5300546448087432,3.4999999999999982,1.3218579234972672,0.9,1.0368822434396188,1,3
0,60,50,0,16.585000000000004,0,1.0,0.26,12.0,4.9,0.10000000000000009,0.45,3.3999999999999977,1.19,0.7000000000000005,0.9086432160804006,0,4
0,61,50,0,14.510000000000005,0,2.0,0.2568306010928962,15.0,5.256830601092896,0.23611111111111116,0.7486338797814208,5.200000000000002,1.5579234972677594,1.0,1.8098132468624275,1,4
0,62,50,0,14.535000000000005,0,1.0,0.2564102564102564,16.0,5.035897435897436,0.20945945945945943,0.5897435897435898,6.000000000000002,1.3297435897435894,0.8,2.1680798308220997,2,7
0,63,50,0,16.447500000000005,0,1.0,0.24,13.0,5.065,0.11250000000000004,1.325,3.799999999999998,1.2889999999999995,0.8000000000000005,0.9496271356783903,0,6
0,64,50,0,10.150000000000002,0,2.0,0.27205882352941174,13.0,4.3088235294117645,0.44999999999999996,0.0,3.699999999999997,1.2007352941176463,1.0999999999999985,0.6325179738562078,2,8
0,65,50,0,10.317500000000003,0,1.0,0.25,14.0,5.294117647058823,0.4537037037037037,0.20588235294117646,4.499999999999998,1.7919117647058815,1.999999999999998,1.314230392156861,2,10
0,66,50,0,13.060000000000004,0,1.0,0.21212121212121213,14.0,5.296969696969697,0.3125,0.5696969696969697,4.499999999999999,1.5878787878787868,1.2999999999999985,1.3204619364375452,1,3
0,67,50,0,18.450000000000006,0,1.0,0.275,15.0,5.82,0.14130434782608692,1.005,4.899999999999999,1.7419999999999993,1.1,1.8647597989949733,0,2
0,68,50,0,16.462500000000006,0,1.0,0.25,16.0,5.055,0.1499999999999999,1.045,5.3999999999999995,1.283,0.9,1.1532773869346724,0,1
0,69,50,0,14.272500000000004,0,1.0,0.24293785310734464,12.0,5.011299435028248,0.20714285714285707,0.8531073446327684,3.2999999999999976,1.4327683615819204,1.200000000000001,0.8452837699024123,1,3
0,70,50,0,16.412500000000005,0,1.0,0.25,15.0,5.34,0.15243902439024382,0.805,4.899999999999999,1.4539999999999993,1.0999999999999996,1.3305366834170833,0,2
0,71,50,0,16.81000000000001,0,1.0,0.26,16.0,5.255,0.15243902439024382,0.36,5.5,1.4029999999999996,0.9999999999999993,1.5143628140703507,0,3
0,72,50,0,17.335000000000004,0,1.0,0.295,14.0,5.24,0.13095238095238093,0.545,4.399999999999998,1.3939999999999995,1.0999999999999988,1.0379537688442195,0,3
0,73,50,0,15.810000000000006,0,1.0,0.255,14.0,4.955,0.11842105263157898,0.495,4.399999999999999,1.2229999999999996,0.8000000000000005,1.1096190954773857,0,3
0,74,50,0,15.785000000000004,0,1.0,0.235,13.0,4.68,0.13461538461538458,0.65,3.7999999999999976,1.0579999999999998,0.7999999999999999,0.6774231155778884,0,3
0,75,50,0,14.46,0,1.0,0.25396825396825395,12.0,4.708994708994709,0.15277777777777768,0.047619047619047616,3.7999999999999976,1.1894179894179893,0.9000000000000005,0.7268023190363602,1,6
0,76,50,0,15.975000000000007,0,1.0,0.215,14.0,4.94,0.1217948717948718,0.54,4.599999999999999,1.2139999999999995,0.8499999999999994,1.1202050251256268,0,2
0,77,50,0,14.135000000000003,0,2.0,0.26229508196721313,12.0,4.53551912568306,0.1785714285714286,0.25136612021857924,2.999999999999998,1.1251366120218578,0.9999999999999997,0.5450789647510951,1,5
0,78,50,0,16.125000000000007,0,1.0,0.275,15.0,4.91,0.13749999999999996,0.475,4.799999999999996,1.1959999999999997,0.9999999999999988,0.7941547738693452,0,6
0,79,50,0,16.070000000000007,0,1.0,0.22,14.0,5.175,0.1217948717948718,0.805,4.399999999999998,1.3549999999999995,1.0,1.0835929648241194,0,4
0,80,50,0,15.720000000000006,0,1.0,0.26,13.0,5.245,0.13461538461538458,0.775,3.8999999999999972,1.3969999999999994,1.0,0.9993879396984906,1,6
0,81,50,0,14.295000000000009,0,1.0,0.2896174863387978,16.0,5.644808743169399,0.25,1.7049180327868851,5.700000000000003,1.7907103825136612,1.1,2.737001140935569,1,3
0,82,50,0,17.710000000000004,0,1.0,0.265,15.0,5.63,0.14534883720930236,0.565,4.899999999999999,1.6279999999999992,1.0999999999999996,1.5260462311557763,0,2
0,83,50,0,15.977500000000006,0,1.0,0.21,13.0,5.425,0.09523809523809534,2.235,3.999999999999998,1.5049999999999994,1.1999999999999997,0.8454020100502498,0,3
0,84,50,0,16.387500000000003,0,2.0,0.3,12.0,4.855,0.10000000000000009,0.52,3.0999999999999983,1.1629999999999998,0.8,0.7614381909547724,0,3
0,85,50,0,13.735000000000005,0,2.0,0.2573099415204678,13.0,5.333333333333333,0.23571428571428577,0.4678362573099415,3.6999999999999975,1.6286549707602327,1.6999999999999988,0.7653505331957327,1,7
0,86,50,0,11.705000000000002,0,3.0,0.36627906976744184,16.0,4.808139534883721,0.265625,1.1627906976744187,5.800000000000002,1.458720930232558,0.8,2.7137831497348035,3,5
0,87,50,0,16.225000000000005,0,1.0,0.265,13.0,5.14,0.11250000000000004,0.195,3.8999999999999972,1.3339999999999994,0.8999999999999999,1.0444663316582892,0,3
0,88,50,0,12.975000000000005,0,2.0,0.3114754098360656,16.0,4.896174863387978,0.25,0.912568306010929,5.400000000000002,1.3775956284153004,0.9,1.7170227586621027,2,6
0,89,50,0,14.010000000000005,0,1.0,0.22641509433962265,13.0,5.484276729559748,0.2941176470588235,0.09433962264150944,3.999999999999998,1.657232704402515,1.4999999999999998,0.9044884961388409,1,5
0,90,50,0,15.937500000000004,0,1.0,0.26,13.0,4.93,0.10000000000000009,1.125,3.799999999999997,1.2079999999999993,1.0499999999999998,0.5800361809045211,0,5
0,91,50,0,14.175000000000004,0,2.0,0.3050847457627119,11.0,4.80225988700565,0.1785714285714286,0.04519774011299435,2.5999999999999988,1.307344632768361,1.1999999999999997,0.4702298407806872,1,8
0,92,50,0,12.325000000000005,0,1.0,0.25625,15.0,4.9875,0.328125,0.41875,5.0,1.6131249999999995,1.2999999999999996,1.6440404874213823,2,13
0,93,50,0,14.050000000000006,0,1.0,0.25146198830409355,13.0,4.52046783625731,0.25,0.25146198830409355,3.8999999999999977,1.1409356725146196,0.9000000000000007,0.6403144134846909,1,7
0,94,50,0,12.875000000000004,0,2.0,0.22641509433962265,13.0,4.660377358490566,0.3145161290322581,0.2389937106918239,3.699999999999997,1.1628930817610057,0.8999999999999999,0.6927282859644921,1,5
0,95,50,0,13.210000000000006,0,1.0,0.21818181818181817,15.0,5.551515151515152,0.32352941176470584,0.21212121212121213,4.900000000000002,1.7406060606060603,1.4,1.4609630450849962,1,1
0,96,50,0,10.350000000000003,0,2.0,0.2532467532467532,12.0,3.9415584415584415,0.3055555555555556,0.045454545454545456,3.199999999999998,1.0194805194805192,0.8,0.5933435192258713,2,7
0,97,50,0,12.905000000000005,0,1.0,0.23270440251572327,15.0,5.477987421383648,0.3560606060606061,0.9748427672955975,5.100000000000001,1.6534591194968549,1.1,1.6985797309131432,1,5
0,98,50,0,13.845000000000002,0,1.0,0.2655367231638418,15.0,5.559322033898305,0.26315789473684215,1.0225988700564972,4.799999999999996,1.7615819209039538,1.4999999999999996,1.6032883923985588,1,4
0,99,50,0,13.735000000000005,0,1.0,0.26900584795321636,13.0,4.56140350877193,0.2647058823529411,0.26900584795321636,3.5999999999999974,1.1654970760233911,0.9999999999999994,0.6270966632266929,1,7
0,100,50,0,14.595000000000002,0,1.0,0.22564102564102564,12.0,5.138461538461539,0.14189189189189189,0.5282051282051282,4.099999999999998,1.391282051282051,0.9,1.1894596880782424,1,4
0,101,50,0,13.815000000000005,0,1.0,0.26666666666666666,14.0,5.745454545454545,0.2928571428571428,0.509090909090909,4.699999999999999,1.8569696969696958,1.5999999999999996,1.3983200295639309,1,4
0,102,50,0,14.780000000000005,0,1.0,0.2568306010928962,13.0,5.103825136612022,0.19444444444444442,0.46994535519125685,3.799999999999997,1.4661202185792341,1.2999999999999996,0.9792854140395104,1,4
0,103,50,0,16.297500000000007,0,1.0,0.255,13.0,5.54,0.1402439024390243,1.93,4.299999999999999,1.5739999999999994,0.9999999999999998,1.5617326633165811,0,0
0,104,50,0,15.635000000000005,0,1.0,0.23728813559322035,15.0,5.288135593220339,0.23717948717948723,0.480225988700565,4.8,1.5988700564971745,1.2,1.230680534155109,1,4
0,105,50,0,15.472500000000002,0,1.0,0.255,13.0,4.85,0.10897435897435903,1.195,3.8999999999999972,1.1599999999999997,0.8,0.8709547738693453,0,3
0,106,50,0,9.412500000000003,0,1.0,0.23076923076923078,12.0,4.484615384615385,0.46739130434782605,0.14615384615384616,3.199999999999997,1.3184615384615377,1.299999999999997,0.620276684555753,2,8
0,107,50,0,13.990000000000004,0,1.0,0.25146198830409355,12.0,4.8011695906432745,0.23529411764705888,0.34502923976608185,3.3999999999999977,1.309356725146198,1.1,0.7221472308221517,1,6
0,108,50,0,16.525000000000006,0,1.0,0.225,15.0,4.96,0.12804878048780477,0.845,4.799999999999998,1.2259999999999995,0.9999999999999993,0.9165065326633152,0,4
0,109,50,0,15.467500000000005,0,1.0,0.235,15.0,5.245,0.13749999999999996,2.055,4.9,1.3969999999999998,0.8000000000000005,1.5457195979899487,0,1
0,110,50,0,16.01250000000001,0,1.0,0.24,13.0,5.055,0.11250000000000004,1.11,3.999999999999998,1.283,0.8,1.2479507537688426,0,2
0,111,50,0,10.387500000000006,0,1.0,0.2647058823529412,13.0,5.029411764705882,0.4423076923076923,0.6764705882352942,3.5999999999999974,1.6330882352941167,1.7999999999999985,0.9386748366013057,2,9
0,112,50,0,15.475000000000005,0,1.0,0.24,12.0,5.135,0.09615384615384626,1.31,3.799999999999998,1.3309999999999993,0.9999999999999998,0.8939085427135662,0,2
0,113,50,0,12.510000000000005,0,1.0,0.21212121212121213,15.0,5.654545454545454,0.3257575757575758,0.8424242424242424,5.000000000000003,1.8024242424242416,1.3999999999999977,1.6664575018477468,1,1
0,114,50,0,13.675000000000004,0,1.0,0.23497267759562843,13.0,4.852459016393443,0.2058823529411764,0.6284153005464481,4.099999999999999,1.3153005464480867,0.8999999999999999,1.0417426289557423,1,2
0,115,50,0,15.910000000000004,0,2.0,0.26,13.0,5.04,0.13157894736842102,0.41,3.8999999999999972,1.2739999999999996,0.9000000000000004,0.9267577889447222,1,7
0,116,50,0,16.160000000000004,0,1.0,0.255,14.0,4.67,0.1217948717948718,0.24,4.6,1.0520000000000003,0.7000000000000003,0.9868301507537685,0,4
0,117,50,0,14.660000000000004,0,1.0,0.2275132275132275,13.0,5.2592592592592595,0.17105263157894735,1.566137566137566,3.999999999999998,1.519576719576719,1.2,1.1470083305189667,1,6
0,118,50,0,12.725000000000005,0,1.0,0.22012578616352202,13.0,4.911949685534591,0.3145161290322581,0.06918238993710692,3.8999999999999977,1.313836477987421,1.0999999999999999,0.7676554414457435,1,8
0,119,50,0,15.800000000000008,0,2.0,0.26666666666666666,12.0,5.230769230769231,0.1217948717948718,0.5794871794871795,3.199999999999997,1.4466666666666657,1.4,0.7098213058419229,1,9
0,120,50,0,17.222500000000004,0,1.0,0.25,12.0,5.205,0.08333333333333326,1.025,3.4999999999999987,1.3729999999999996,1.0,0.8593678391959786,0,3
0,121,50,0,15.950000000000006,0,1.0,0.27,14.0,4.83,0.14473684210526305,0.245,4.599999999999999,1.148,0.7000000000000004,1.164719597989949,0,2
0,122,50,0,15.295000000000005,0,1.0,0.24615384615384617,15.0,4.994871794871795,0.17307692307692313,0.8256410256410256,4.999999999999999,1.3051282051282045,1.0999999999999988,1.0580148030663479,1,10
0,123,50,0,16.270000000000007,0,1.0,0.24,15.0,4.835,0.13749999999999996,0.84,4.799999999999999,1.1509999999999996,0.8000000000000005,0.8918582914572853,0,3
0,124,50,0,11.785000000000007,0,1.0,0.29559748427672955,15.0,5.484276729559748,0.3629032258064516,0.6037735849056604,5.0000000000000036,1.7893081761006286,1.3999999999999995,2.001087493033995,2,5
0,125,50,0,11.560000000000004,0,1.0,0.26506024096385544,14.0,4.759036144578313,0.31666666666666665,0.18072289156626506,4.499999999999999,1.3578313253012044,0.8,1.5498473895582314,2,8
0,126,50,0,16.485000000000003,0,1.0,0.265,12.0,4.875,0.10000000000000009,1.03,3.299999999999998,1.1749999999999994,0.8999999999999992,0.6934422110552749,0,4
0,127,50,0,11.980000000000004,0,2.0,0.25,15.0,5.2625,0.359375,0.475,4.899999999999999,1.643124999999999,1.4,1.518568789308174,2,8
0,128,50,0,16.76000000000001,0,1.0,0.24,15.0,4.9,0.13749999999999996,0.5,4.799999999999998,1.1899999999999995,1.0,0.7802010050251244,0,7
0,129,50,0,15.200000000000005,0,1.0,0.24338624338624337,13.0,4.751322751322752,0.18243243243243246,0.2804232804232804,3.5999999999999974,1.2148148148148141,1.0,0.6596729708431824,1,6
0,130,50,0,15.015000000000004,0,1.0,0.26153846153846155,13.0,4.943589743589744,0.14743589743589736,0.4512820512820513,3.699999999999997,1.2743589743589734,1.1999999999999997,0.6491329632566734,1,8
0,131,50,0,15.262500000000006,0,1.0,0.23809523809523808,13.0,4.772486772486772,0.17105263157894735,0.7513227513227513,3.599999999999997,1.2275132275132272,1.0,0.6872177192389946,1,8
0,132,50,0,14.585000000000004,0,1.0,0.28654970760233917,12.0,4.690058479532164,0.22222222222222232,0.3742690058479532,3.099999999999998,1.2426900584795317,1.1999999999999993,0.5015197798417604,1,5
0,133,50,0,14.185000000000006,0,1.0,0.23497267759562843,12.0,5.245901639344262,0.18055555555555558,0.7704918032786885,3.4999999999999982,1.5513661202185784,1.399999999999999,0.9896547168678298,1,4
0,134,50,0,16.115000000000006,0,1.0,0.225,13.0,5.42,0.10365853658536595,1.72,3.7999999999999985,1.5019999999999993,1.1999999999999993,0.9521567839195964,0,1
0,135,50,0,15.335000000000004,0,1.0,0.24043715846994534,14.0,4.868852459016393,0.19736842105263164,0.12568306010928962,4.199999999999997,1.3251366120218573,1.199999999999999,0.8310130306851604,1,6
0,136,50,0,13.590000000000003,0,1.0,0.23976608187134502,12.0,4.859649122807017,0.22058823529411775,0.08771929824561403,3.599999999999998,1.3444444444444439,1.299999999999999,0.6877777777777764,1,5
0,137,50,0,16.147500000000008,0,1.0,0.24102564102564103,15.0,5.6461538461538465,0.20238095238095233,0.7846153846153846,4.800000000000001,1.6958974358974355,0.9000000000000005,2.1017356595294725,1,3
0,138,50,0,17.10000000000001,0,1.0,0.275,13.0,5.115,0.11904761904761907,0.59,3.799999999999998,1.3189999999999997,0.8,1.161044221105526,0,2
0,139,50,0,15.235000000000005,0,2.0,0.2512820512820513,14.0,4.866666666666666,0.17105263157894735,0.7384615384615385,4.299999999999997,1.2282051282051278,0.8000000000000005,0.9112106793550074,1,7
0,140,50,0,16.097500000000007,0,1.0,0.265,17.0,5.12,0.18902439024390238,0.615,6.200000000000001,1.3219999999999998,0.8000000000000005,1.7573025125628137,1,7
0,141,50,0,15.572500000000007,0,1.0,0.26153846153846155,13.0,5.553846153846154,0.1625000000000001,1.082051282051282,4.1999999999999975,1.64051282051282,0.9,1.8260306634945784,1,4
0,142,50,0,15.820000000000004,0,1.0,0.24615384615384617,14.0,4.933333333333334,0.16025641025641035,0.6512820512820513,4.299999999999998,1.2682051282051277,0.9999999999999988,1.0236230504890285,1,5
0,143,50,0,16.062500000000007,0,1.0,0.26,12.0,4.59,0.1217948717948718,0.195,3.5999999999999988,1.004,0.7000000000000002,0.7175718592964816,0,2
0,144,50,0,16.197500000000005,0,1.0,0.285,13.0,5.07,0.125,1.02,3.999999999999997,1.2919999999999994,0.9000000000000007,0.8978251256281389,0,5
0,145,50,0,14.500000000000004,0,1.0,0.22807017543859648,12.0,5.093567251461988,0.22222222222222232,0.5555555555555556,3.4999999999999973,1.4847953216374261,1.299999999999999,0.8558851049191588,1,5
0,146,50,0,14.300000000000006,0,1.0,0.2568306010928962,14.0,5.158469945355192,0.22297297297297303,1.1038251366120218,4.299999999999997,1.4989071038251358,1.1,1.2243944034107945,1,7
0,147,50,0,16.550000000000008,0,1.0,0.26,15.0,5.23,0.1402439024390243,0.54,4.800000000000001,1.3879999999999995,0.8000000000000005,1.4858854271356765,0,3
0,148,50,0,14.060000000000006,0,1.0,0.24858757062146894,13.0,4.892655367231638,0.22142857142857153,0.8926553672316384,3.7999999999999967,1.3615819209039541,1.2999999999999996,0.6826065742167422,1,5
0,149,50,0,16.615000000000006,0,1.0,0.245,12.0,5.355,0.09523809523809534,1.02,3.499999999999997,1.4629999999999996,1.0999999999999996,1.021337688442209,0,1
0,150,50,0,13.785000000000004,0,1.0,0.23270440251572327,13.0,5.245283018867925,0.31060606060606055,0.06289308176100629,3.699999999999997,1.5138364779874205,1.3999999999999986,0.6815794920786548,1,5
